SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
09/12/19,12,672004,MODERN,LEASING,"1,88","1,88","1,88","1,88","1,88","1,88","1,88",1599,3,"3006,12"
09/12/19,12,250065,PLAC.,TSIE-SICAF,"46,5","46,5",0,0,"46,5",0,0,0,0,
09/12/19,12,667001,SIPHAT,"4,25","4,25",0,0,"4,25",0,0,0,0,,
09/12/19,12,718001,SITS,"1,81","1,81","1,81","1,81","1,81","1,81","1,81",294,1,"532,14",
09/12/19,12,140070,SPDIT,-,SICAF,9,9,0,0,9,0,0,0,0
09/12/19,12,664001,STEQ,"7,17","7,17",0,0,"7,17",0,0,0,0,,
09/12/19,12,410020,TUNINVEST-SICAR,"5,03","5,03",0,0,"5,03",0,0,0,0,,
09/12/19,12,240050,UBCI,30,30,0,0,30,0,0,0,0,,
09/12/19,13,330090,ELBENE,INDUSTRIE,"2,16","2,16",0,0,"2,16",0,0,0,0,
09/12/19,13,430030,SITEX,"7,26","7,26",0,0,"7,26",0,0,0,0,,
09/12/19,32,340020,AB,DA,1/27,"1,75",",9",0,0,"1,75",0,0,0,0
09/12/19,32,340051,AB,DA1/24,01082016,"1,4","1,15",0,0,"1,4",0,0,0,0
09/12/19,32,340057,AB,DA1/25,300617,"1,24","1,18",0,0,"1,24",0,0,0,0
09/12/19,32,340027,ABDA,1/14,11122007,"3,14",2,0,0,"3,14",0,0,0,0
09/12/19,32,725006,ADWA,DA1/12,311215,",34",",35",0,0,",34",0,0,0,0
09/12/19,32,725005,ADWYA,DA1/5,040814,",94",",04",0,0,",94",0,0,0,0
09/12/19,32,725007,ADWYA,DA1/8,071116,",43",",55",0,0,",43",0,0,0,0
09/12/19,32,380071,ALKIM,DA,"5,44",4,0,0,"5,44",0,0,0,0,
09/12/19,32,380072,ALKIM,DA,04,"4,95",5,0,0,"4,95",0,0,0,0
09/12/19,32,230041,ALQ,DA1/10,7/09/04,"25,25",3,0,0,"25,25",0,0,0,0
09/12/19,32,230043,ALQ,DA1/12,070906,"17,93",30,0,0,"17,93",0,0,0,0
09/12/19,32,230039,ALQ,DA1/6,(160902),"52,08",70,0,0,"52,08",0,0,0,0
09/12/19,32,230042,ALQDA1/12,06/09/05,"19,42",10,0,0,"19,42",0,0,0,0,
09/12/19,32,730002,ARTES,DA1/4,230712,"2,26","1,29",0,0,"2,26",0,0,0,0
09/12/19,32,730003,ARTES,DA1/5,040313,"1,51",",01",0,0,"1,51",0,0,0,0
09/12/19,32,714004,ASSAD,DA1/4,150609,"2,46",2,0,0,"2,46",0,0,0,0
09/12/19,32,714003,ASSDA1/9(01/07/05),"1,37","1,3",0,0,"1,37",0,0,0,0,,
09/12/19,32,360043,ATBDA1/7,09/11/05,",85",",02",0,0,",85",0,0,0,0,
09/12/19,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
09/12/19,32,190071,BH,DA1/25,14022000,",92",",01",0,0,",92",0,0,0,0
09/12/19,32,190077,BHDA,1/15,28052007,"1,43","1,3",0,0,"1,43",0,0,0,0
09/12/19,32,180046,BIAT,DA32,4/60,"9,13",5,0,0,"9,13",0,0,0,0
09/12/19,32,180050,BIAT,DA36,1/24,"5,48","5,25",0,0,"5,48",0,0,0,0
09/12/19,32,190061,BQ,HABITAT,(DA),"1,32",",97",0,0,"1,32",0,0,0,0
09/12/19,32,220025,BTDA1/7(3/12/01),"5,68",5,0,0,"5,68",0,0,0,0,,
09/12/19,32,755002,CITY,DA1/3,230919,"2,48","2,5",0,0,"2,48",0,0,0,0
09/12/19,32,757003,ECYC,DA1/10,010719,"1,88","1,71",0,0,"1,88",0,0,0,0
09/12/19,32,757002,ECYCL,DA1/2,010616,"12,36","7,5",0,0,"12,36",0,0,0,0
09/12/19,32,665002,ELECTROSTAR,DA,1/6,",23",",02",0,0,",23",0,0,0,0
09/12/19,32,713006,GIF,DA27/1000,8713,",02",",01",0,0,",02",0,0,0,0
09/12/19,32,751003,LNDOR,DA1/32,80617,",27",",25",0,0,",27",0,0,0,0
09/12/19,32,658002,MGR,DA1/3,050710,"1,04","1,03",0,0,"1,04",0,0,0,0
09/12/19,32,100011,MONOPRIX,DA,"2,62","2,65",0,0,"2,62",0,0,0,0,
09/12/19,32,762003,MPBS,DA1/10,070717,",69",",01",0,0,",69",0,0,0,0
09/12/19,32,762005,MPBS,DA1/10,100719,",56",",49",0,0,",56",0,0,0,0
09/12/19,32,762004,MPBS,DA1/20,050718,",32",",3",0,0,",32",0,0,0,0
09/12/19,32,754003,NBL,DA1/45,161213,",17",",17",0,0,",17",0,0,0,0
09/12/19,32,770003,PLAST,DA1/4,161216,",71",",59",0,0,",71",0,0,0,0
09/12/19,32,110028,SFBT,(DA,1/6),"36,88","35,36",0,0,"36,88",0,0,0,0
09/12/19,32,110029,SFBT,(DA,1/7),"27,66",27,0,0,"27,66",0,0,0,0
09/12/19,32,110036,SFBT,DA10/66,03712,"8,24",8,0,0,"8,24",0,0,0,0
09/12/19,32,110038,SFBT,DA1/19,280513,"2,72","2,3",0,0,"2,72",0,0,0,0
09/12/19,32,110034,SFBT,DA5/56,120510,"6,05",4,0,0,"6,05",0,0,0,0
09/12/19,32,110035,SFBT,DA5/61,300311,"5,13","3,8",0,0,"5,13",0,0,0,0
09/12/19,32,110031,SFBTDA1/2(11/4/02),"43,03","5,49",0,0,"43,03",0,0,0,0,,
09/12/19,32,659010,SIAM,DA1/25,280704,",18",",12",0,0,",18",0,0,0,0
09/12/19,32,659006,SIAME,DA1/10,",51",",41",0,0,",51",0,0,0,0,
09/12/19,32,659008,SIAME,DA1/8,",57",",01",0,0,",57",0,0,0,0,
09/12/19,32,659002,SIAME,DA5/11,"2,57","2,29",0,0,"2,57",0,0,0,0,
09/12/19,32,400010,SIMPA,DA1/6,010708,"10,73",12,0,0,"10,73",0,0,0,0
09/12/19,32,400012,SIMPA,DA1/7,010710,"8,05","7,8",0,0,"8,05",0,0,0,0
09/12/19,32,400014,SIMPA,DA1/8,020712,"6,26",6,0,0,"6,26",0,0,0,0
09/12/19,32,400015,SIMPA,DA2/9,010714,"8,83","8,33",0,0,"8,83",0,0,0,0
09/12/19,32,400008,SIMPAR,DA,1/5,"15,03",6,0,0,"15,03",0,0,0,0
09/12/19,32,718003,SITSDA1/9,28/03/07,",23",",03",0,0,",23",0,0,0,0,
09/12/19,32,721003,SOKNA,DA1/5,020712,",85",",89",0,0,",85",0,0,0,0
09/12/19,32,721004,SOKNA,DA2/5,010714,"1,22","2,1",0,0,"1,22",0,0,0,0
09/12/19,32,678006,SOMC,DA1/10,261211,",14",",01",0,0,",14",0,0,0,0
09/12/19,32,678008,SOMC,DA2/35,231213,",07",",08",0,0,",07",0,0,0,0
09/12/19,32,678009,SOMC,DA3/37,250814,",09",",08",0,0,",09",0,0,0,0
09/12/19,32,729005,SOPATDA1/10,140213,",17",",17",0,0,",17",0,0,0,0,
09/12/19,32,729003,SOPATDA1/20,010708,",1",",01",0,0,",1",0,0,0,0,
09/12/19,32,653005,SOTETEL,DA1/6,"1,45","1,3",0,0,"1,45",0,0,0,0,
09/12/19,32,656015,SOTUV,DA1/7,180713,"1,74","1,3",0,0,"1,74",0,0,0,0
09/12/19,32,656018,SOTUV,DA3/41,10714,",82",",81",0,0,",82",0,0,0,0
09/12/19,32,656002,SOTUVER,DA,1/24,"1,13",",3",0,0,"1,13",0,0,0,0
09/12/19,32,656006,SOTUVER,DA,3/34,"2,11",",82",0,0,"2,11",0,0,0,0
09/12/19,32,664002,STEQ,DA2/5(8/4/02),"2,95",",17",",05",",05",",05",",05",",05",2,2,",1"
09/12/19,32,503002,STIP,DA1/10,0703,",11",",01",0,0,",11",0,0,0,0
09/12/19,32,666002,STPIL,DA1/10,0703,"2,09",2,0,0,"2,09",0,0,0,0
09/12/19,32,666007,STPIL,DA1/17,20614,",94",",01",0,0,",94",0,0,0,0
09/12/19,32,666005,STPIL,DA1/20,02712,",87",",9",0,0,",87",0,0,0,0
09/12/19,32,666004,STPIL,DA1/25301208,",73",",69",0,0,",73",0,0,0,0,
09/12/19,32,666006,STPIL,DA1/33,01713,",51",",5",0,0,",51",0,0,0,0
09/12/19,32,666009,STPIL,DA1/39,01716,",36",",36",0,0,",36",0,0,0,0
09/12/19,32,666003,STPILDA0807,1/10,"1,9","1,9",",11",",11",",11",",11",",11",1,1,",11"
09/12/19,32,666011,STPILDA1/39,290618,",31",",32",0,0,",31",0,0,0,0,
09/12/19,32,666010,STPILDA1/56,300617,",23",",25",0,0,",23",0,0,0,0,
09/12/19,32,666008,STPL,DA1/32,180615,",47",",46",0,0,",47",0,0,0,0
09/12/19,32,656014,STV,DA10/31,160712,"4,48",3,0,0,"4,48",0,0,0,0
09/12/19,32,656022,STV,DA2/23,4122017,",77",",81",0,0,",77",0,0,0,0
09/12/19,32,656009,STV02,3/10,010102,"5,51",4,0,0,"5,51",0,0,0,0
09/12/19,32,120047,TAIR,DA1/10,010799,",1",",01",0,0,",1",0,0,0,0
09/12/19,32,120049,TAIR,DA1/10,030700,",09",",01",0,0,",09",0,0,0,0
09/12/19,32,120056,TAIR,DA1/11,170709,",06",",01",0,0,",06",0,0,0,0
09/12/19,32,120053,TAIR,DA1/22,310806,",04",",01",0,0,",04",0,0,0,0
09/12/19,32,160026,TJARI,-,DA39,"1,63",",01",0,0,"1,63",0,0,0,0
09/12/19,32,160016,TJARI,-,(DA),"2,54",2,0,0,"2,54",0,0,0,0
09/12/19,32,160050,TJARIDA1/40,250518,",84",",79",0,0,",84",0,0,0,0,
09/12/19,32,210181,TL,DA2/43,02022015,",57",",56",0,0,",57",0,0,0,0
09/12/19,32,210174,TL,DA3/83,10022014,",5",",49",0,0,",5",0,0,0,0
09/12/19,32,210095,TLS,DA,1/4,"6,45",8,0,0,"6,45",0,0,0,0
09/12/19,32,210098,TLS,DA,1/5(021202),"4,3",7,0,0,"4,3",0,0,0,0
09/12/19,32,210101,TLS,DA,1/6(181203),"3,07",4,0,0,"3,07",0,0,0,0
09/12/19,32,210106,TLS,DA,1/7(061204),"2,3","2,5",0,0,"2,3",0,0,0,0
09/12/19,32,210204,TLS,DA1/23,010719,",36",",3",0,0,",36",0,0,0,0
09/12/19,32,210115,TLS,DA1/55(010307),",29",",02",0,0,",29",0,0,0,0,
09/12/19,32,240069,UBCI,DA8/33,141013,"8,48","8,69",0,0,"8,48",0,0,0,0
09/12/19,32,772003,UMD,DA11/117,40817,",93",",71",0,0,",93",0,0,0,0
09/12/19,32,772002,UMED,D76/509,26716,"1,66","1,64",0,0,"1,66",0,0,0,0
09/12/19,32,720013,WIFAK,DA1/2,121015,",57",",09",0,0,",57",0,0,0,0
09/12/19,51,150085,AMS,",74",",74",0,0,",77",0,0,0,0,+,
09/12/19,51,740001,CARTHAGE,CEMENT,"1,21","1,21","1,22","1,21","1,21","1,2","1,22",4653,16,"5595,56"
09/12/19,51,764001,CEREALIS,"6,3","6,3","6,3","6,3","6,3","6,2","6,3",2001,8,"12474,4",
09/12/19,51,749001,HEXABYTE,"7,8","7,8","7,8","7,6","7,6","7,6","7,8",4,2,31,
09/12/19,51,751001,LAND,OR,"7,7","7,7",0,0,"7,7",0,0,0,0,
09/12/19,51,754001,NEW,BODY,LINE,5,5,0,0,5,0,0,0,0
09/12/19,51,770001,OFFICEPLAST,"2,64","2,64","2,57","2,57","2,57","2,57","2,57",48,3,"123,36",
09/12/19,51,734001,SERVICOM,",62",",62",",6",",62",",62",",6",",64",4842,21,"2960,14",
09/12/19,51,765001,TAWASOL,GP,HOLDING,",26",",26",0,0,",26",0,0,0,0
09/12/19,52,750001,AETECH,",35",",35",",36",",36",",36",",36",",36",312,3,"112,32",
09/12/19,52,766001,MAGHREB,INTERN,PUB,",22",",22",0,0,",22",0,0,0,0
09/12/19,52,773001,SANIMED,"2,09","2,09",0,0,"2,09",0,0,0,0,,
09/12/19,52,760001,SOTEMAIL,"2,5","2,5",0,0,"2,5",0,0,0,0,,
09/12/19,99,503001,STIP,"1,09","1,09",0,0,"1,09",0,0,0,0,,
10/12/19,11,725001,ADWYA,"2,76","2,76","2,83","2,76","2,76","2,75","2,83",24261,29,"66780,43",
10/12/19,11,340005,AMEN,BANK,29,29,29,"28,89","28,89",28,29,12376,39,"357654,57"
10/12/19,11,730001,ARTES,"4,95","4,85","4,95","4,85","4,85","4,85","4,95",4017,5,"19483,15",
10/12/19,11,714001,ASSAD,"7,15","7,15","7,15","7,15","7,15","7,15","7,23",7260,14,"51909,24",
10/12/19,11,360035,ATB,4,"4,03",4,"4,03","4,03",4,"4,03",2075,10,"8311,25",
10/12/19,11,470010,ATL,"1,85","1,85","1,85","1,8","1,8","1,8","1,85",3416,9,"6158,85",
10/12/19,11,160015,ATTIJARI,BANK,"31,9","31,9","31,9","31,9","31,9",31,"32,3",5133,23,"161303,15"
10/12/19,11,661001,ATTIJARI,LEASING,"10,89","10,89","10,7","10,7","10,7","10,7","10,7",46,3,"492,2"
10/12/19,11,190060,BH,"11,65","11,83","11,65","11,7","11,7","11,65","11,85",1015,14,"11948,05",
10/12/19,11,180045,BIAT,113,113,113,"111,6","111,6","111,6",113,2239,21,"250804,5",
10/12/19,11,310060,BNA,"11,88","11,8","11,88",12,12,"11,85","12,23",45308,84,"547371,14",
10/12/19,11,220005,BT,"7,57","7,57","7,59","7,57","7,57","7,4","7,65",11379,36,"86137,57",
10/12/19,11,759001,CELLCOM,"3,63","3,62","3,63","3,53","3,53","3,53","3,63",2240,17,"7908,43",
10/12/19,11,420085,CIL,"16,25","16,25","16,18","16,2","16,2","16,18","16,2",1018,12,"16471,6",
10/12/19,11,755001,CITY,CARS,"7,44","7,4","7,44","7,4","7,4","7,4","7,44",3001,11,"22207,44"
10/12/19,11,767001,DELICE,HOLDING,"10,55","10,3","10,55","10,3","10,3","10,3","10,78",1147,18,"12033,58"
10/12/19,11,665001,ELECTROSTAR,"1,34","1,38","1,34","1,38","1,38","1,34","1,38",2387,19,"3250,62",+
10/12/19,11,741001,ENNAKL,AUTOMOBILES,"11,49","11,35","11,49","11,49","11,49","11,49","11,49",45,1,"517,05"
10/12/19,11,721001,ESSOUKNA,"2,02","2,02","2,11","2,11","2,11","2,11","2,11",106,7,"223,66",
10/12/19,11,757001,EURO-CYCLES,"18,9","18,88","18,9","18,8","18,8","18,8","19,25",5060,60,"95845,29",
10/12/19,11,713001,GIF-FILTER,",64",",64",",65",",65",",65",",63",",65",4635,22,"2963,49",
10/12/19,11,731013,HANNIBAL,LEASE,"4,95","4,95","4,95","4,95","4,95","4,95","4,95",2,1,"9,9"
10/12/19,11,320075,ICF,"115,44","115,44","120,63","118,1","118,1",118,"120,63",2576,121,"309392,34",
10/12/19,11,644001,MAGASIN,GENERAL,"33,3","33,3",33,33,33,"32,31",33,351,9,"11561,7"
10/12/19,11,100010,MONOPRIX,"7,9","7,9","7,86","7,88","7,88","7,85","7,9",3429,4,"27016,9",
10/12/19,11,762001,MPBS,"5,59","5,59","5,56","5,46","5,46","5,45","5,56",598,9,"3284,35",
10/12/19,11,761001,SAH,"11,78","11,78","11,78","11,69","11,69","11,5","11,8",17989,51,"208641,35",
10/12/19,11,110025,SFBT,"18,53","18,53","18,6","18,5","18,5","18,47","18,6",29972,84,"555132,26",
10/12/19,11,659001,SIAME,"3,89","3,89","3,78","3,86","3,86","3,78","3,88",3392,23,"12968,35",
10/12/19,11,400005,SIMPAR,"34,5","34,5","34,5","34,03","34,03","34,01","34,5",5204,521,"177065,86",
10/12/19,11,678001,SOMOCER,",96",",96",",96",",96",",96",",94",",96",5662,18,"5368,52",
10/12/19,11,729001,SOPAT,"1,74","1,74","1,74","1,71","1,71","1,69","1,74",6376,19,"10846,99",
10/12/19,11,653001,SOTETEL,"5,17","5,17","5,26","5,26","5,26","5,02","5,26",1435,13,"7204,76",
10/12/19,11,763001,SOTIPAPIER,"6,96","6,85","6,96","6,96","6,96","6,83",7,27874,63,"192900,53",
10/12/19,11,666001,SOTRAPIL,11,"10,95",11,"11,15","11,15",11,"11,15",545,8,"6000,1",
10/12/19,11,658001,SOTUMAG,"2,3","2,35","2,3","2,35","2,35","2,28","2,35",9920,19,"23155,72",
10/12/19,11,656001,SOTUVER,"8,4","8,4","8,5","8,5","8,5","8,33","8,5",2874,13,"24401,98",
10/12/19,11,606001,STAR,"138,79","138,79",0,0,"138,79",0,0,0,0,,
10/12/19,11,260095,STB,"4,48","4,48","4,49","4,35","4,35","4,35","4,49",14212,33,"62559,57",
10/12/19,11,744001,TELNET,HOLDING,"8,82","9,09","8,82","8,89","8,89","8,82","9,08",7377,37,"65527,29"
10/12/19,11,727001,TPR,"4,54","4,54","4,58","4,5","4,5","4,5","4,58",1338,10,6068,
10/12/19,11,738001,TUNIS,RE,"7,8","7,8","7,8","7,8","7,8","7,78","7,8",13170,29,102702
10/12/19,11,120040,TUNISAIR,",62",",62",",62",",61",",61",",61",",62",17716,31,"10819,15",
10/12/19,11,779001,TUNISIE,VALEURS,"16,98","16,98",0,0,"16,98",0,0,0,0,
10/12/19,11,769001,UADH,",97",",95",",97",",97",",97",",95",",98",2117,14,"2012,26",
10/12/19,11,390010,UIB,"22,6","22,6","22,7","22,6","22,6","22,5","22,7",4877,13,"109928,5",
10/12/19,11,772001,UNIMED,"9,4","9,4","9,38","9,37","9,37","9,22","9,4",3722,21,"34852,47",
10/12/19,12,380070,ALKIMIA,"38,79","39,98","38,79","38,79","38,79","38,79","38,79",1,1,"38,79",
10/12/19,12,300045,ASTREE,"43,56","43,56",0,0,"43,56",0,0,0,0,,
10/12/19,12,758001,BEST,LEASE,"1,85","1,85","1,85","1,85","1,85","1,85","1,85",70,1,"129,5"
10/12/19,12,655001,BH,ASSURANCE,33,"33,9",33,"32,01","32,01","32,01",33,2,2,"65,01"
10/12/19,12,130055,BTE,(ADP),9,"8,94",9,9,9,9,9,5553,15,49977
10/12/19,12,672004,MODERN,LEASING,"1,88","1,88",0,0,"1,88",0,0,0,0,
10/12/19,12,250065,PLAC.,TSIE-SICAF,"46,5","46,5",0,0,"46,5",0,0,0,0,
10/12/19,12,667001,SIPHAT,"4,25","4,25",0,0,"4,25",0,0,0,0,,
10/12/19,12,718001,SITS,"1,81","1,81","1,81","1,81","1,81","1,81","1,81",904,4,"1636,24",
10/12/19,12,664001,STEQ,"7,17","7,17",0,0,"7,17",0,0,0,0,,
10/12/19,12,410020,TUNINVEST-SICAR,"5,03","5,03",0,0,"5,03",0,0,0,0,,
10/12/19,12,240050,UBCI,30,30,0,0,0,0,0,15000,1,450000,
10/12/19,13,330090,ELBENE,INDUSTRIE,"2,16","2,16",0,0,"2,16",0,0,0,0,
10/12/19,13,430030,SITEX,"7,26","7,26",0,0,"7,26",0,0,0,0,,
10/12/19,32,340051,AB,DA1/24,01082016,"1,42","1,15",0,0,"1,42",0,0,0,0
10/12/19,32,340057,AB,DA1/25,300617,"1,26","1,18",0,0,"1,26",0,0,0,0
10/12/19,32,340027,ABDA,1/14,11122007,"3,19",2,0,0,"3,19",0,0,0,0
10/12/19,32,380071,ALKIM,DA,"5,44",4,0,0,"5,44",0,0,0,0,
10/12/19,32,380072,ALKIM,DA,04,"4,95",5,0,0,"4,95",0,0,0,0
10/12/19,32,230041,ALQ,DA1/10,7/09/04,"25,25",3,0,0,"25,25",0,0,0,0
10/12/19,32,230043,ALQ,DA1/12,070906,"17,93",30,0,0,"17,93",0,0,0,0
10/12/19,32,230039,ALQ,DA1/6,(160902),"52,08",70,0,0,"52,08",0,0,0,0
10/12/19,32,230042,ALQDA1/12,06/09/05,"19,42",10,0,0,"19,42",0,0,0,0,
10/12/19,32,730002,ARTES,DA1/4,230712,"2,26","1,29",0,0,"2,26",0,0,0,0
10/12/19,32,714004,ASSAD,DA1/4,150609,"2,46",2,0,0,"2,46",0,0,0,0
10/12/19,32,714003,ASSDA1/9(01/07/05),"1,37","1,3",0,0,"1,37",0,0,0,0,,
10/12/19,32,360043,ATBDA1/7,09/11/05,",84",",02",0,0,",84",0,0,0,0,
10/12/19,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
10/12/19,32,190071,BH,DA1/25,14022000,",91",",01",0,0,",91",0,0,0,0
10/12/19,32,190077,BHDA,1/15,28052007,"1,42","1,3",0,0,"1,42",0,0,0,0
10/12/19,32,180046,BIAT,DA32,4/60,"9,25",5,0,0,"9,25",0,0,0,0
10/12/19,32,180050,BIAT,DA36,1/24,"5,55","5,25",0,0,"5,55",0,0,0,0
10/12/19,32,190061,BQ,HABITAT,(DA),"1,3",",97",0,0,"1,3",0,0,0,0
10/12/19,32,220025,BTDA1/7(3/12/01),"5,68",5,0,0,"5,68",0,0,0,0,,
10/12/19,32,755002,CITY,DA1/3,230919,"2,47","2,5",0,0,"2,47",0,0,0,0
10/12/19,32,757003,ECYC,DA1/10,010719,"1,89","1,71",0,0,"1,89",0,0,0,0
10/12/19,32,757002,ECYCL,DA1/2,010616,"12,43","7,5",0,0,"12,43",0,0,0,0
10/12/19,32,665002,ELECTROSTAR,DA,1/6,",23",",02",0,0,",23",0,0,0,0
10/12/19,32,713006,GIF,DA27/1000,8713,",02",",01",0,0,",02",0,0,0,0
10/12/19,32,713007,GIF,DA4/237,270415,",01",",01",0,0,",01",0,0,0,0
10/12/19,32,713008,GIF,DA5/429,310715,",01",",01",0,0,",01",0,0,0,0
10/12/19,32,751003,LNDOR,DA1/32,80617,",27",",25",0,0,",27",0,0,0,0
10/12/19,32,658002,MGR,DA1/3,050710,"1,04","1,03",0,0,"1,04",0,0,0,0
10/12/19,32,100011,MONOPRIX,DA,"2,62","2,65",0,0,"2,62",0,0,0,0,
10/12/19,32,762003,MPBS,DA1/10,070717,",68",",01",0,0,",68",0,0,0,0
10/12/19,32,762004,MPBS,DA1/20,050718,",32",",3",0,0,",32",0,0,0,0
10/12/19,32,754003,NBL,DA1/45,161213,",17",",17",0,0,",17",0,0,0,0
10/12/19,32,770003,PLAST,DA1/4,161216,",69",",59",0,0,",69",0,0,0,0
10/12/19,32,110028,SFBT,(DA,1/6),"36,94","35,36",0,0,"36,94",0,0,0,0
10/12/19,32,110029,SFBT,(DA,1/7),"27,7",27,0,0,"27,7",0,0,0,0
10/12/19,32,110036,SFBT,DA10/66,03712,"8,25",8,0,0,"8,25",0,0,0,0
10/12/19,32,110038,SFBT,DA1/19,280513,"2,72","2,3",0,0,"2,72",0,0,0,0
10/12/19,32,110034,SFBT,DA5/56,120510,"6,06",4,0,0,"6,06",0,0,0,0
10/12/19,32,110035,SFBT,DA5/61,300311,"5,14","3,8",0,0,"5,14",0,0,0,0
10/12/19,32,110031,SFBTDA1/2(11/4/02),"43,09","5,49","43,09","43,09","43,09","43,09","43,09",1,1,"43,09",
10/12/19,32,659010,SIAM,DA1/25,280704,",18",",12",0,0,",18",0,0,0,0
10/12/19,32,659006,SIAME,DA1/10,",52",",41",0,0,",52",0,0,0,0,
10/12/19,32,659008,SIAME,DA1/8,",58",",01",0,0,",58",0,0,0,0,
10/12/19,32,659002,SIAME,DA5/11,"2,59","2,29",0,0,"2,59",0,0,0,0,
10/12/19,32,400010,SIMPA,DA1/6,010708,"10,86",12,0,0,"10,86",0,0,0,0
10/12/19,32,400012,SIMPA,DA1/7,010710,"8,15","7,8",0,0,"8,15",0,0,0,0
10/12/19,32,400014,SIMPA,DA1/8,020712,"6,34",6,0,0,"6,34",0,0,0,0
10/12/19,32,400015,SIMPA,DA2/9,010714,"8,94","8,33",0,0,"8,94",0,0,0,0
10/12/19,32,400008,SIMPAR,DA,1/5,"15,21",6,0,0,"15,21",0,0,0,0
10/12/19,32,718003,SITSDA1/9,28/03/07,",23",",03",0,0,",23",0,0,0,0,
10/12/19,32,721003,SOKNA,DA1/5,020712,",85",",89",0,0,",85",0,0,0,0
10/12/19,32,721004,SOKNA,DA2/5,010714,"1,22","2,1",0,0,"1,22",0,0,0,0
10/12/19,32,678006,SOMC,DA1/10,261211,",14",",01",0,0,",14",0,0,0,0
10/12/19,32,678007,SOMC,DA1/45,211212,",03",",01",0,0,",03",0,0,0,0
10/12/19,32,678008,SOMC,DA2/35,231213,",07",",08",0,0,",07",0,0,0,0
10/12/19,32,729005,SOPATDA1/10,140213,",17",",17",0,0,",17",0,0,0,0,
10/12/19,32,729003,SOPATDA1/20,010708,",1",",01",0,0,",1",0,0,0,0,
10/12/19,32,653005,SOTETEL,DA1/6,"1,45","1,3",0,0,"1,45",0,0,0,0,
10/12/19,32,656015,SOTUV,DA1/7,180713,"1,7","1,3",0,0,"1,7",0,0,0,0
10/12/19,32,664002,STEQ,DA2/5(8/4/02),"2,95",",05",0,0,"2,95",0,0,0,0,
10/12/19,32,503002,STIP,DA1/10,0703,",11",",01",0,0,",11",0,0,0,0
10/12/19,32,666002,STPIL,DA1/10,0703,"2,07",2,0,0,"2,07",0,0,0,0
10/12/19,32,666007,STPIL,DA1/17,20614,",93",",01",0,0,",93",0,0,0,0
10/12/19,32,666005,STPIL,DA1/20,02712,",86",",9",0,0,",86",0,0,0,0
10/12/19,32,666004,STPIL,DA1/25301208,",72",",69",0,0,",72",0,0,0,0,
10/12/19,32,666006,STPIL,DA1/33,01713,",51",",5",0,0,",51",0,0,0,0
10/12/19,32,666009,STPIL,DA1/39,01716,",36",",36",0,0,",36",0,0,0,0
10/12/19,32,666003,STPILDA0807,1/10,"1,88",",11",0,0,"1,88",0,0,0,0,
10/12/19,32,666011,STPILDA1/39,290618,",31",",32",0,0,",31",0,0,0,0,
10/12/19,32,666010,STPILDA1/56,300617,",23",",25",0,0,",23",0,0,0,0,
10/12/19,32,666008,STPL,DA1/32,180615,",46",",46",0,0,",46",0,0,0,0
10/12/19,32,656022,STV,DA2/23,4122017,",76",",81",0,0,",76",0,0,0,0
10/12/19,32,120047,TAIR,DA1/10,010799,",1",",01",0,0,",1",0,0,0,0
10/12/19,32,120049,TAIR,DA1/10,030700,",09",",01",0,0,",09",0,0,0,0
10/12/19,32,120056,TAIR,DA1/11,170709,",06",",01",0,0,",06",0,0,0,0
10/12/19,32,120053,TAIR,DA1/22,310806,",04",",01",0,0,",04",0,0,0,0
10/12/19,32,160026,TJARI,-,DA39,"1,65",",01",0,0,"1,65",0,0,0,0
10/12/19,32,160016,TJARI,-,(DA),"2,57",2,0,0,"2,57",0,0,0,0
10/12/19,32,160050,TJARIDA1/40,250518,",85",",79",",84",",84",",84",",84",",84",46,3,"38,64"
10/12/19,32,210181,TL,DA2/43,02022015,",57",",56",0,0,",57",0,0,0,0
10/12/19,32,210174,TL,DA3/83,10022014,",5",",49",0,0,",5",0,0,0,0
10/12/19,32,210095,TLS,DA,1/4,"6,46",8,0,0,"6,46",0,0,0,0
10/12/19,32,210098,TLS,DA,1/5(021202),"4,3",7,0,0,"4,3",0,0,0,0
10/12/19,32,210101,TLS,DA,1/6(181203),"3,07",4,0,0,"3,07",0,0,0,0
10/12/19,32,210106,TLS,DA,1/7(061204),"2,31","2,5",0,0,"2,31",0,0,0,0
10/12/19,32,210204,TLS,DA1/23,010719,",36",",3",0,0,",36",0,0,0,0
10/12/19,32,210115,TLS,DA1/55(010307),",29",",02",0,0,",29",0,0,0,0,
10/12/19,32,240069,UBCI,DA8/33,141013,"8,48","8,69",0,0,"8,48",0,0,0,0
10/12/19,32,772002,UMED,D76/509,26716,"1,66","1,64",0,0,"1,66",0,0,0,0
10/12/19,32,720013,WIFAK,DA1/2,121015,",57",",09",0,0,",57",0,0,0,0
10/12/19,51,150085,AMS,",77",",77",",78",",79",",79",",78",",8",31637,65,"25005,66",
