SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX,IND_RES
22/06/2020,21,190094,BHSA0521T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,190095,BHSB0523,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,190104,BHSB0425,7.85%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,190105,BHSB0425T+2.1%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,190109,BHSB0324,10.2%INF5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,190110,BHSB0324T+2.3%INF5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,190112,BH,SC0326T+2.6P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,210193,TLSB0324,7.85%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,210198,TLSB0225,8.20%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,210207,TLFSA,0124T+2.7%P5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,210209,TLFSB,0126T+3%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260099,STB0524,T+1.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260100,STB0528T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,260101,STB0533,T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260102,STB0225,6.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260104,STB0325,5.30%P15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260106,STB,SB0122T+1.3P10,100.000,100.000,100.000,100.000,5000,1,103651.980
22/06/2020,21,260115,STB,SA1124T+2.3%P5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260117,STBSC1126T+2.8P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,260118,STBSD1126,"11,5%IF7",0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,260119,STBSE1124,"11,5%CU5",0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,310067,BNA0424,5.4%AP15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,310071,BNASB0524,7.55P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,310075,BNASA0823,8.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,310077,BNASB0825,8.5%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,310078,BNASB825T+2.25P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,340032,AB0523,6.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340033,AB0528,7.0%AP20,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340034,ABSB0924,5.45%P15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340035,ABSB0924,T+0.85P15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340040,AB0825,T+0.85%AP15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340041,ABSB0921,6.1%P10,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340042,ABSB0921,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340043,ABSUB0922,6.25%P10,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340044,ABSUB0922T+1.3%P10,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,340050,ABSB02227.45%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,340053,ABSB1123,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,340055,ABSB0424,7.55AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,360048,ATB0523T+1.25%AP16,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,360049,ATB0527T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,360050,ATB0532T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,360057,ATB0524,5.7%P15-5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,360058,ATB0529,5.9%P20-5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,360064,ATBSA325T+2.05P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,360065,ATBSB0328T+2.1AP10,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,390023,UIB0724,5.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,390024,UIB0729,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,390025,UIB0821,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,390026,UIB0831,6.3%P20,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,390036,UBSB0622,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,390038,UBSB0124,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,462013,BTK0225,T+0.8%P15,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,470053,ATL1120,T+1.9%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,470064,ATLB0221T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,470065,ATLC0223,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,470067,ATLC0623,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,470069,ATLB0322T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,470070,ATLC0324,7.8%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,470073,ATLB0323T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,470074,ATLC0325,7.95%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,470076,ATL,B0723T+2.2%AP5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,661048,JLB1222T+2.35%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,661051,TJLSB0623T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,661052,TJLSC0625,8.35P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,661054,TJL,B0624T+2.75%P5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,672013,MLSB0425,"8,25%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,719013,UNIFAC02217.45%,P5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,719014,UNIFAC0221T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,719015,UNIFAA1123,9.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,719016,UNIFAB1123T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,720017,WIBIA0624,10.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,720019,WIBIC0626,10.75%P7,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,731028,HLA0321T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,731035,HLA0222T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,21,778004,ABC,"B0725T+2,4P7-2",0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,21,778005,"ABCC0725T+2,5",INF7,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,32,160050,TJARIDA1/40,250518,0.700,0.700,0.700,0.700,17,2,11.900
22/06/2020,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,220025,BTDA1/7(3/12/01),0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,32,230042,ALQDA1/12,06/09/05,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,653005,SOTETEL,DA1/6,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,659002,SIAME,DA5/11,2.010,2.010,2.010,2.010,73,3,146.730
22/06/2020,32,659006,SIAME,DA1/10,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,659008,SIAME,DA1/8,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,664002,STEQ,DA2/5(8/4/02),0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,666003,STPILDA0807,1/10,2.000,2.000,2.000,2.000,11,4,22.000
22/06/2020,32,666004,STPIL,DA1/25301208,0.030,0.030,0.030,0.030,1,1,0.030
22/06/2020,32,666010,STPILDA1/56,300617,0.010,0.010,0.010,0.010,1,1,0.010
22/06/2020,32,666011,STPILDA1/39,290618,0.010,0.010,0.010,0.010,1,1,0.010
22/06/2020,32,714003,ASSDA1/9(01/07/05),0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,32,718003,SITSDA1/9,28/03/07,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,729003,SOPATDA1/20,010708,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,32,729005,SOPATDA1/10,140213,0.000,0.000,0.000,0.000,0,0,0.000
22/06/2020,51,150085,AMS,0.400,0.410,0.390,0.410,11017,25,4370.850,H
22/06/2020,51,734001,SERVICOM,0.880,0.940,0.860,0.940,147326,186,131371.310,H
22/06/2020,51,751001,LAND,OR,5.760,5.730,5.630,5.760,363,18,2053.710
22/06/2020,51,764001,CEREALIS,5.870,5.750,5.700,5.870,136,6,781.490,
22/06/2020,52,749001,HEXABYTE,7.840,7.850,7.840,7.850,811,7,6365.350,
22/06/2020,52,750001,AETECH,0.400,0.410,0.400,0.410,1953,6,799.330,
22/06/2020,52,760001,SOTEMAIL,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,52,770001,OFFICEPLAST,0.000,0.000,0.000,0.000,0,0,0.000,
22/06/2020,52,773001,SANIMED,1.650,1.620,1.620,1.650,239,4,390.180,B
22/06/2020,99,503001,STIP,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,11,100010,MONOPRIX,7.000,7.000,7.000,7.000,8431,22,59017.000,
23/06/2020,11,110025,SFBT,22.110,22.200,22.000,22.220,27114,108,599517.820,
23/06/2020,11,120040,TUNISAIR,0.580,0.580,0.580,0.590,48976,45,28415.650,
23/06/2020,11,160015,ATTIJARI,BANK,30.010,30.010,30.010,30.050,5990,27,179759.940
23/06/2020,11,180045,BIAT,107.000,106.010,106.000,107.000,279,13,29599.980,
23/06/2020,11,190060,BH,8.990,9.150,8.910,9.150,861,7,7672.150,
23/06/2020,11,220005,BT,7.050,7.100,7.050,7.100,23901,13,169213.200,
23/06/2020,11,260095,STB,3.730,3.750,3.650,3.790,27038,58,100566.520,
23/06/2020,11,310060,BNA,9.000,9.000,8.800,9.000,11738,36,105476.790,
23/06/2020,11,320075,ICF,74.990,75.880,74.990,75.990,1135,52,85947.470,
23/06/2020,11,340005,AMEN,BANK,24.950,25.000,24.940,25.000,309,16,7712.090
23/06/2020,11,360035,ATB,3.280,3.280,3.280,3.370,1221,7,4013.880,
23/06/2020,11,390010,UIB,18.000,18.430,17.600,18.430,7476,35,134061.900,
23/06/2020,11,400005,SIMPAR,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,11,420085,CIL,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,11,470010,ATL,1.480,1.450,1.450,1.480,75,3,108.780,
23/06/2020,11,653001,SOTETEL,4.590,4.660,4.590,4.660,8594,39,39493.850,H
23/06/2020,11,656001,SOTUVER,6.940,7.320,6.940,7.320,10975,51,79672.010,H
23/06/2020,11,658001,SOTUMAG,3.080,3.080,3.060,3.080,4575,53,14022.630,
23/06/2020,11,659001,SIAME,3.190,3.180,3.130,3.210,26713,92,84291.410,
23/06/2020,11,661001,ATTIJARI,LEASING,10.640,10.640,10.640,10.640,1118,6,11895.520
23/06/2020,11,665001,ELECTROSTAR,1.340,1.360,1.340,1.360,2007,28,2724.220,
23/06/2020,11,666001,SOTRAPIL,12.800,12.900,12.800,12.900,120,2,1546.000,
23/06/2020,11,678001,SOMOCER,0.950,0.930,0.930,0.960,43766,165,41111.250,
23/06/2020,11,713001,GIF-FILTER,0.520,0.520,0.520,0.520,1,1,0.520,
23/06/2020,11,714001,ASSAD,5.610,5.600,5.450,5.610,4455,20,24298.410,
23/06/2020,11,721001,ESSOUKNA,2.530,2.550,2.520,2.550,1141,14,2880.880,
23/06/2020,11,725001,ADWYA,2.840,2.820,2.770,2.840,3797,16,10639.650,
23/06/2020,11,727001,TPR,3.800,3.870,3.770,3.870,5393,10,20487.210,
23/06/2020,11,729001,SOPAT,1.370,1.430,1.370,1.430,10581,32,14800.590,
23/06/2020,11,730001,ARTES,4.480,4.480,4.480,4.480,1800,7,8064.000,
23/06/2020,11,731013,HANNIBAL,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,11,738001,TUNIS,RE,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,11,741001,ENNAKL,AUTOMOBILES,11.300,11.450,11.200,11.450,1252,8,14069.600
23/06/2020,11,755001,CITY,CARS,7.370,7.150,7.150,7.400,14187,27,101514.850
23/06/2020,11,757001,EURO-CYCLES,22.100,22.330,22.040,22.900,33370,302,754570.710,
23/06/2020,11,759001,CELLCOM,3.470,3.580,3.370,3.580,14092,48,49678.350,H
23/06/2020,11,761001,SAH,11.000,11.000,10.940,11.290,34088,188,377451.060,
23/06/2020,11,762001,MPBS,3.720,3.850,3.700,3.850,7959,27,29838.570,
23/06/2020,11,763001,SOTIPAPIER,5.650,5.650,5.570,5.790,14902,78,83537.660,
23/06/2020,11,767001,DELICE,HOLDING,13.300,13.790,13.300,13.790,30502,124,414505.150
23/06/2020,11,769001,UADH,0.920,0.950,0.900,0.950,84983,121,78367.540,
23/06/2020,11,772001,UNIMED,9.660,9.750,9.650,9.750,12629,23,122084.340,
23/06/2020,11,779001,TUNISIE,VALEURS,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,12,130055,BTE,(ADP),8.400,8.400,8.400,8.400,550,7,4620.000
23/06/2020,12,240050,UBCI,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,12,250065,PLAC.,TSIE-SICAF,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,12,300045,ASTREE,63.860,63.860,63.860,63.860,13,2,830.180,
23/06/2020,12,380070,ALKIMIA,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,12,410020,TUNINVEST-SICAR,4.840,4.980,4.840,4.980,2,2,9.820,
23/06/2020,12,606001,STAR,113.420,113.010,113.010,113.420,13,2,1471.180,
23/06/2020,12,644001,MAGASIN,GENERAL,22.600,22.600,22.600,22.600,321,3,7254.600
23/06/2020,12,655001,BH,ASSURANCE,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,12,664001,STEQ,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,12,667001,SIPHAT,0.000,0.000,0.000,0.000,0,0,0.000,B
23/06/2020,12,672004,BH,LEASING,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,12,718001,SITS,2.100,2.100,2.100,2.100,2000,2,4200.000,
23/06/2020,12,758001,BEST,LEASE,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,13,330090,ELBENE,INDUSTRIE,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,13,430030,SITEX,7.260,7.260,7.260,7.260,56,1,406.560,
23/06/2020,21,130058,BTE0920,5.2%AP10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130059,BTE0920,T+0.7%AP10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130060,BTE0930,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130062,BTE0232,6.25%P20,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130064,BTEA0122,T+2.5%AP5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130065,BTEB0124,7.55%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130067,BTEA0125,"T+2,75%P5",0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130068,BTEB0127,"11,5%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,130069,"BTEB0127T+3,25P7-2",0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,160045,JBS1022T+2.1%,P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,160048,TJARISA0522T+1.9P5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,160049,TJARISB05247.5P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,190083,BH1224,T+0.8%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,190084,BH1224,5.3%P15-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,190089,BHSB0522,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,190094,BHSA0521T+1.95%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,190095,BHSB0523,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,190104,BHSB0425,7.85%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,190105,BHSB0425T+2.1%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,190109,BHSB0324,10.2%INF5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,190110,BHSB0324T+2.3%INF5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,190112,BH,SC0326T+2.6P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,210193,TLSB0324,7.85%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,210198,TLSB0225,8.20%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,210207,TLFSA,0124T+2.7%P5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,210209,TLFSB,0126T+3%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260099,STB0524,T+1.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260100,STB0528T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,260101,STB0533,T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260102,STB0225,6.5%AP16,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260104,STB0325,5.30%P15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260106,STB,SB0122T+1.3P10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260115,STB,SA1124T+2.3%P5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260117,STBSC1126T+2.8P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,260118,STBSD1126,"11,5%IF7",0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,260119,STBSE1124,"11,5%CU5",0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,310067,BNA0424,5.4%AP15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,310071,BNASB0524,7.55P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,310075,BNASA0823,8.25%AP5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,310077,BNASB0825,8.5%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,310078,BNASB825T+2.25P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,340032,AB0523,6.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340033,AB0528,7.0%AP20,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340034,ABSB0924,5.45%P15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340035,ABSB0924,T+0.85P15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340040,AB0825,T+0.85%AP15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340041,ABSB0921,6.1%P10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340042,ABSB0921,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340043,ABSUB0922,6.25%P10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340044,ABSUB0922T+1.3%P10,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,340050,ABSB02227.45%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,340053,ABSB1123,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,340055,ABSB0424,7.55AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,360048,ATB0523T+1.25%AP16,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,360049,ATB0527T+1.75%AP20,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,360050,ATB0532T+2.0%AP25,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,360057,ATB0524,5.7%P15-5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,360058,ATB0529,5.9%P20-5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,360064,ATBSA325T+2.05P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,360065,ATBSB0328T+2.1AP10,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,390023,UIB0724,5.5%AP15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,390024,UIB0729,5.85%AP20,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,390025,UIB0821,T+1%P10,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,390026,UIB0831,6.3%P20,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,390036,UBSB0622,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,390038,UBSB0124,7.5%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,462013,BTK0225,T+0.8%P15,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,462014,BTK0230,5.85%P20,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,462019,BTKSB12217.45%P7-2,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,470053,ATL1120,T+1.9%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,470057,ATLC0521,7.35%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,470064,ATLB0221T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,470065,ATLC0223,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,470067,ATLC0623,7.75%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,470069,ATLB0322T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,470070,ATLC0324,7.8%AP7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,470073,ATLB0323T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,470074,ATLC0325,7.95%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,470076,ATL,B0723T+2.2%AP5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,661034,TJLSB1221,7.75P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,661048,JLB1222T+2.35%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,661051,TJLSB0623T+2.3%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,661052,TJLSC0625,8.35P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,661054,TJL,B0624T+2.75%P5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,672013,MLSB0425,"8,25%P7-2",0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,675016,AIL0820T+2.25%,AP5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,719013,UNIFAC02217.45%,P5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,719014,UNIFAC0221T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,719015,UNIFAA1123,9.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,719016,UNIFAB1123T+2.5%P5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,720017,WIBIA0624,10.25%P5,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,720019,WIBIC0626,10.75%P7,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,731026,HLS1122,7.92%P7-2,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,731028,HLA0321T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,731035,HLA0222T+2.35%AP5,0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,21,778004,ABC,"B0725T+2,4P7-2",0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,21,778005,"ABCC0725T+2,5",INF7,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,32,100011,MONOPRIX,DA,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,32,110031,SFBTDA1/2(11/4/02),0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,32,160050,TJARIDA1/40,250518,0.720,0.720,0.720,0.720,35,4,25.200
23/06/2020,32,210115,TLS,DA1/55(010307),0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,32,220025,BTDA1/7(3/12/01),0.000,0.000,0.000,0.000,0,0,0.000,
23/06/2020,32,230042,ALQDA1/12,06/09/05,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,32,360043,ATBDA1/7,09/11/05,0.000,0.000,0.000,0.000,0,0,0.000
23/06/2020,32,380071,ALKIM,DA,0.000,0.000,0.000,0.000,0,0,0.000
