SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
12/04/18,32,666008,STPL,DA1/32,180615,",49",",49",0,0,",49",0,0,0,0
12/04/18,32,656014,STV,DA10/31,160712,"2,94","3,25",0,0,"2,94",0,0,0,0
12/04/18,32,656009,STV02,3/10,010102,"3,64","2,05",0,0,"3,64",0,0,0,0
12/04/18,32,120047,TAIR,DA1/10,010799,",1",",01",0,0,",1",0,0,0,0
12/04/18,32,120049,TAIR,DA1/10,030700,",09",",01",0,0,",09",0,0,0,0
12/04/18,32,120056,TAIR,DA1/11,170709,",04",",05",0,0,",04",0,0,0,0
12/04/18,32,120053,TAIR,DA1/22,310806,",04",",01",0,0,",04",0,0,0,0
12/04/18,32,160026,TJARI,-,DA39,"2,13",",01",0,0,"2,13",0,0,0,0
12/04/18,32,160016,TJARI,-,(DA),"3,32",2,0,0,"3,32",0,0,0,0
12/04/18,32,210181,TL,DA2/43,02022015,",9",",7",0,0,",9",0,0,0,0
12/04/18,32,210174,TL,DA3/83,10022014,",8",",67",0,0,",8",0,0,0,0
12/04/18,32,210095,TLS,DA,1/4,"10,3",8,0,0,"10,3",0,0,0,0
12/04/18,32,210098,TLS,DA,1/5(021202),"6,87",7,0,0,"6,87",0,0,0,0
12/04/18,32,210101,TLS,DA,1/6(181203),"4,99","5,52",0,0,"4,99",0,0,0,0
12/04/18,32,210106,TLS,DA,1/7(061204),"3,6",3,0,0,"3,6",0,0,0,0
12/04/18,32,210115,TLS,DA1/55(010307),",5",",52",0,0,",5",0,0,0,0,
12/04/18,32,120051,TUNISAIR,DA,1/10,",08",",01",0,0,",08",0,0,0,0
12/04/18,32,240069,UBCI,DA8/33,141013,"6,19",6,0,0,"6,19",0,0,0,0
12/04/18,32,772002,UMED,D76/509,26716,"1,59",",01",0,0,"1,59",0,0,0,0
12/04/18,32,720013,WIFAK,DA1/2,121015,"3,62",",09",0,0,"3,62",0,0,0,0
12/04/18,51,150085,AMS,"1,06","1,06",0,0,"1,06",0,0,0,0,,
12/04/18,51,740001,CARTHAGE,CEMENT,"2,14","2,14",0,0,"2,14",0,0,0,0,
12/04/18,51,764001,CEREALIS,"4,93","4,93",0,0,"4,93",0,0,0,0,,
12/04/18,51,749001,HEXABYTE,"5,3","5,3","5,35","5,45","5,45","5,35","5,45",481,7,"2581,44",
12/04/18,51,751001,LAND,OR,"8,4","8,4","8,4","8,45","8,45","8,4","8,45",755,3,"6342,05"
12/04/18,51,770001,OFFICEPLAST,"2,47","2,47","2,45","2,45","2,45","2,45","2,45",1050,4,"2572,5",
12/04/18,51,734001,SERVICOM,"1,99","2,01","1,99","1,94","1,94","1,91","2,01",62113,179,"120827,03",
12/04/18,52,750001,AETECH,",63",",63",0,0,",63",0,0,0,0,,
12/04/18,52,766001,MAGHREB,INTERN,PUB,",94",",94",0,0,",94",0,0,0,0
12/04/18,52,773001,SANIMED,"3,22","3,26","3,22","3,22","3,22","3,22","3,22",8,1,"25,76",
12/04/18,52,760001,SOTEMAIL,"1,44","1,44",0,0,"1,44",0,0,0,0,,
12/04/18,99,503001,STIP,"1,2","1,2",0,0,"1,2",0,0,0,0,,
13/04/18,11,725001,ADWYA,"5,86","5,79","5,86","5,81","5,81","5,73","5,86",603,9,"3512,62",
13/04/18,11,340005,AMEN,BANK,27,27,27,27,27,27,27,112,4,3024
13/04/18,11,730001,ARTES,"7,19","7,19","7,19","7,1","7,1","7,05","7,19",2466,16,"17470,95",
13/04/18,11,714001,ASSAD,"9,1","9,1","9,1","9,09","9,09",9,"9,1",2211,8,"20109,1",
13/04/18,11,360035,ATB,"4,4","4,4","4,4","4,4","4,4","4,4","4,4",1005,3,4422,
13/04/18,11,470010,ATL,"3,4","3,4","3,36","3,4","3,4","3,36","3,4",13421,18,"45494,56",
13/04/18,11,160015,ATTIJARI,BANK,46,"45,81",46,48,48,46,48,12181,122,"576650,29"
13/04/18,11,661001,ATTIJARI,LEASING,"18,5","18,5","18,52","18,52","18,52","18,3","18,52",3875,24,"71482,49"
13/04/18,11,190060,BH,"21,29","21,29","21,29","21,7","21,7","21,02","21,7",3606,38,"76680,91",
13/04/18,11,180045,BIAT,"142,6","142,6",143,"146,4","146,4",143,"146,5",1788,32,"260358,58",
13/04/18,11,310060,BNA,"13,2","13,2","13,3","13,59","13,59","13,3","13,59",45527,55,"608508,65",
13/04/18,11,220005,BT,"10,3","10,3","10,3","10,35","10,35","10,26","10,35",17323,58,"178286,44",
13/04/18,11,759001,CELLCOM,"2,08","2,08","1,99","2,14","2,14","1,99","2,14",5890,47,"11873,77",
13/04/18,11,420085,CIL,"17,2","17,2",17,17,17,17,17,200,1,3400,
13/04/18,11,755001,CITY,CARS,"11,65","11,65","11,64","11,31","11,31","11,31","11,64",2684,10,"30588,04"
13/04/18,11,767001,DELICE,HOLDING,"17,9","17,9","17,9",18,18,"17,6",18,2633,13,"47210,9"
13/04/18,11,665001,ELECTROSTAR,"2,32","2,32","2,32","2,33","2,33","2,32","2,33",214,2,"498,28",
13/04/18,11,741001,ENNAKL,AUTOMOBILES,"10,2","10,2","10,25",10,10,10,"10,25",4710,29,"47542,38"
13/04/18,11,721001,ESSOUKNA,"3,67","3,67","3,67","3,67","3,67","3,67","3,67",149,5,"546,83",
13/04/18,11,757001,EURO-CYCLES,"30,97","30,4","30,97","30,29","30,29","30,29","30,97",3141,52,"95488,11",
13/04/18,11,713001,GIF-FILTER,"1,48","1,48",0,0,"1,48",0,0,0,0,,
13/04/18,11,731013,HANNIBAL,LEASE,"7,99","7,99",0,0,"7,99",0,0,0,0,
13/04/18,11,644001,MAGASIN,GENERAL,"41,96","41,96",0,0,"41,96",0,0,0,0,
13/04/18,11,100010,MONOPRIX,12,12,12,12,12,12,12,1265,16,15180,
13/04/18,11,762001,MPBS,"3,1","3,1","3,1","3,19","3,19","3,1","3,19",28630,30,"89857,86",
13/04/18,11,761001,SAH,"14,8","14,8","14,75","14,55","14,55","14,55","14,8",2981,32,"43962,3",
13/04/18,11,110025,SFBT,"23,6","23,6","23,6","23,5","23,5","23,48","23,6",12371,76,"290922,62",
13/04/18,11,659001,SIAME,"2,49","2,49","2,5","2,5","2,5","2,5","2,5",9000,15,22500,
13/04/18,11,400005,SIMPAR,38,38,0,0,38,0,0,0,0,,
13/04/18,11,718001,SITS,"2,3","2,3",0,0,"2,3",0,0,0,0,,
13/04/18,11,678001,SOMOCER,"1,21","1,2","1,21","1,2","1,2","1,18","1,21",256,6,"303,21",
13/04/18,11,729001,SOPAT,",64",",64",",65",",67",",67",",65",",67",17645,29,"11574,15",+
13/04/18,11,653001,SOTETEL,"2,6","2,6","2,65","2,65","2,65","2,59","2,65",588,6,"1527,78",
13/04/18,11,763001,SOTIPAPIER,"3,66","3,66","3,5","3,64","3,64","3,5","3,64",25621,14,"89673,64",
13/04/18,11,666001,SOTRAPIL,"14,39","14,39","14,4","14,5","14,5","14,4","14,64",2465,17,"35976,7",
13/04/18,11,658001,SOTUMAG,2,"2,05",2,"2,02","2,02","1,99","2,04",11230,17,"22381,56",
13/04/18,11,656001,SOTUVER,"5,67","5,67","5,67","5,6","5,6","5,6","5,67",3493,7,"19609,8",
13/04/18,11,606001,STAR,"84,51",86,"84,51","88,31","88,31","84,51","88,31",421,19,"36942,5",
13/04/18,11,260095,STB,"3,97","3,97","3,97","3,97","3,97","3,86","3,99",20925,18,"83099,75",
13/04/18,11,744001,TELNET,HOLDING,"8,59","8,59","8,59","8,92","8,92","8,59","8,92",17170,69,"149634,75"
13/04/18,11,727001,TPR,"3,89","3,89","3,91","3,89","3,89","3,89","3,91",2800,3,10928,
13/04/18,11,738001,TUNIS,RE,"8,2","8,18","8,2","8,19","8,19","8,19","8,2",1343,17,"11009,8"
13/04/18,11,120040,TUNISAIR,",49",",49",",51",",51",",51",",51",",51",253721,94,"129397,71",+
13/04/18,11,210090,TUNISIE,LEASING,"15,99","15,99","15,52","15,98","15,98","15,52","15,98",1050,2,16319
13/04/18,11,769001,UADH,"2,16","2,16","2,1","2,1","2,1","2,1","2,1",16,1,"33,6",
13/04/18,11,390010,UIB,26,26,"25,75","26,75","26,75","25,75","26,75",15032,50,"394831,38",
13/04/18,11,772001,UNIMED,"9,68","9,68","9,4","9,6","9,6","9,4","9,6",643,21,"6144,2",
13/04/18,12,230035,AIR,LIQUDE,TSIE,"80,1","80,1",0,0,"80,1",0,0,0,0
13/04/18,12,380070,ALKIMIA,"37,56","37,56",0,0,"37,56",0,0,0,0,,
13/04/18,12,655001,ASSURANCES,SALIM,"30,88","30,88",0,0,"30,88",0,0,0,0,
13/04/18,12,300045,ASTREE,"35,02","35,02",0,0,"35,02",0,0,0,0,,
13/04/18,12,758001,BEST,LEASE,2,"2,04",2,2,2,2,2,500,1,1000
13/04/18,12,130055,BTE,(ADP),"15,5","15,97","15,5","15,9","15,9","15,5","15,9",280,10,4344
13/04/18,12,330090,ELBENE,INDUSTRIE,"2,66","2,66",0,0,"2,55",0,0,0,0,-
13/04/18,12,320075,ICF,34,34,34,34,34,34,34,80,2,2720,
13/04/18,12,672004,MODERN,LEASING,"3,71","3,71",0,0,"3,71",0,0,0,0,
13/04/18,12,250065,PLAC.,TSIE-SICAF,"42,32","42,32",0,0,"42,32",0,0,0,0,
13/04/18,12,667001,SIPHAT,"4,64","4,64",0,0,"4,64",0,0,0,0,,
13/04/18,12,664001,STEQ,"7,31","7,31",0,0,"7,31",0,0,0,0,,
13/04/18,12,410020,TUNINVEST-SICAR,"6,2","6,2","6,02","6,02","6,02","6,02","6,02",200,2,1204,
13/04/18,12,240050,UBCI,"22,98","22,98",0,0,"22,98",0,0,0,0,,
13/04/18,13,430030,SITEX,"5,61","5,61",0,0,"5,61",0,0,0,0,,
13/04/18,32,340020,AB,DA,1/27,"1,75",",9",0,0,"1,75",0,0,0,0
13/04/18,32,340051,AB,DA1/24,01082016,"1,22",1,0,0,"1,22",0,0,0,0
13/04/18,32,340057,AB,DA1/25,300617,"1,08",",99",0,0,"1,08",0,0,0,0
13/04/18,32,340027,ABDA,1/14,11122007,"2,85",2,0,0,"2,85",0,0,0,0
13/04/18,32,725006,ADWA,DA1/12,311215,",6",",58",0,0,",6",0,0,0,0
13/04/18,32,725005,ADWYA,DA1/5,040814,"1,61","1,2",0,0,"1,61",0,0,0,0
13/04/18,32,725007,ADWYA,DA1/8,071116,",77",",02",0,0,",77",0,0,0,0
13/04/18,32,380071,ALKIM,DA,"7,01",4,0,0,"7,01",0,0,0,0,
13/04/18,32,380072,ALKIM,DA,04,"6,37",5,0,0,"6,37",0,0,0,0
13/04/18,32,230041,ALQ,DA1/10,7/09/04,"25,19",35,0,0,"25,19",0,0,0,0
13/04/18,32,230043,ALQ,DA1/12,070906,"17,28",30,0,0,"17,28",0,0,0,0
13/04/18,32,230039,ALQ,DA1/6,(160902),"53,24",70,0,0,"53,24",0,0,0,0
13/04/18,32,230042,ALQDA1/12,06/09/05,"18,66",45,0,0,"18,66",0,0,0,0,
13/04/18,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
13/04/18,32,730002,ARTES,DA1/4,230712,"2,87",",2",0,0,"2,87",0,0,0,0
13/04/18,32,730003,ARTES,DA1/5,040313,"1,83","1,65",0,0,"1,83",0,0,0,0
13/04/18,32,714004,ASSAD,DA1/4,150609,"3,18",",01",0,0,"3,18",0,0,0,0
13/04/18,32,714003,ASSDA1/9(01/07/05),"1,75","1,3",0,0,"1,75",0,0,0,0,,
13/04/18,32,360043,ATBDA1/7,09/11/05,",9",",01",0,0,",9",0,0,0,0,
13/04/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
13/04/18,32,190071,BH,DA1/25,14022000,"1,56",",9",0,0,"1,56",0,0,0,0
13/04/18,32,190077,BHDA,1/15,28052007,"2,55",",01",0,0,"2,55",0,0,0,0
13/04/18,32,180046,BIAT,DA32,4/60,"11,55",6,0,0,"11,55",0,0,0,0
13/04/18,32,180050,BIAT,DA36,1/24,"6,34",10,0,0,"6,34",0,0,0,0
13/04/18,32,190061,BQ,HABITAT,(DA),"2,13","1,25",0,0,"2,13",0,0,0,0
13/04/18,32,220025,BTDA1/7(3/12/01),"4,96",3,0,0,"4,96",0,0,0,0,,
13/04/18,32,757002,ECYCL,DA1/2,010616,"15,9","2,18",0,0,"15,9",0,0,0,0
13/04/18,32,665002,ELECTROSTAR,DA,1/6,",68",",01",0,0,",68",0,0,0,0
13/04/18,32,713006,GIF,DA27/1000,8713,",05",",01",0,0,",05",0,0,0,0
13/04/18,32,713007,GIF,DA4/237,270415,",03",",01",0,0,",03",0,0,0,0
13/04/18,32,658002,MGR,DA1/3,050710,",89",",02",0,0,",89",0,0,0,0
13/04/18,32,100011,MONOPRIX,DA,"4,25","4,9",0,0,"4,25",0,0,0,0,
13/04/18,32,754003,NBL,DA1/45,161213,",16",",16",0,0,",16",0,0,0,0
13/04/18,32,770003,PLAST,DA1/4,161216,",63",",01",0,0,",63",0,0,0,0
13/04/18,32,110028,SFBT,(DA,1/6),"31,45","26,58",0,0,"31,45",0,0,0,0
13/04/18,32,110029,SFBT,(DA,1/7),"22,72",",12",0,0,"22,72",0,0,0,0
13/04/18,32,110036,SFBT,DA10/66,03712,"6,85","6,69",0,0,"6,85",0,0,0,0
13/04/18,32,110038,SFBT,DA1/19,280513,"2,14","1,84",0,0,"2,14",0,0,0,0
13/04/18,32,110033,SFBT,DA2007,1/13,"4,95","4,21",0,0,"4,95",0,0,0,0
13/04/18,32,110034,SFBT,DA5/56,120510,"5,11","3,5",0,0,"5,11",0,0,0,0
13/04/18,32,110035,SFBT,DA5/61,300311,"4,2",3,0,0,"4,2",0,0,0,0
13/04/18,32,110031,SFBTDA1/2(11/4/02),"36,06",",06",30,30,30,30,30,3,1,90,
13/04/18,32,659010,SIAM,DA1/25,280704,",12",",01",0,0,",12",0,0,0,0
13/04/18,32,659006,SIAME,DA1/10,",35",",2",0,0,",35",0,0,0,0,
13/04/18,32,659008,SIAME,DA1/8,",4",",01",0,0,",4",0,0,0,0,
13/04/18,32,659002,SIAME,DA5/11,"1,75",",01",0,0,"1,75",0,0,0,0,
13/04/18,32,400010,SIMPA,DA1/6,010708,"12,01",12,0,0,"12,01",0,0,0,0
13/04/18,32,400012,SIMPA,DA1/7,010710,"8,68","7,99",0,0,"8,68",0,0,0,0
13/04/18,32,400014,SIMPA,DA1/8,020712,"7,13","5,01",0,0,"7,13",0,0,0,0
13/04/18,32,400015,SIMPA,DA2/9,010714,"9,35","7,01",0,0,"9,35",0,0,0,0
13/04/18,32,400008,SIMPAR,DA,1/5,"16,53",6,0,0,"16,53",0,0,0,0
13/04/18,32,718003,SITSDA1/9,28/03/07,",31",",4",0,0,",31",0,0,0,0,
13/04/18,32,721003,SOKNA,DA1/5,020712,"1,34",",02",0,0,"1,34",0,0,0,0
13/04/18,32,721004,SOKNA,DA2/5,010714,"1,76",",01",0,0,"1,76",0,0,0,0
13/04/18,32,678006,SOMC,DA1/10,261211,",17",",01",0,0,",17",0,0,0,0
13/04/18,32,678007,SOMC,DA1/45,211212,",03",",01",0,0,",03",0,0,0,0
13/04/18,32,729005,SOPATDA1/10,140213,",06",",2",0,0,",06",0,0,0,0,
13/04/18,32,729003,SOPATDA1/20,010708,",05",",3",0,0,",05",0,0,0,0,
13/04/18,32,653009,SOT,DA1/22,010906,",16",",01",0,0,",16",0,0,0,0
13/04/18,32,653005,SOTETEL,DA1/6,",9",",01",0,0,",9",0,0,0,0,
13/04/18,32,656015,SOTUV,DA1/7,180713,"1,12",",01",0,0,"1,12",0,0,0,0
13/04/18,32,656018,SOTUV,DA3/41,10714,",51",",48",0,0,",51",0,0,0,0
13/04/18,32,656002,SOTUVER,DA,1/24,",73",",3",0,0,",73",0,0,0,0
13/04/18,32,656006,SOTUVER,DA,3/34,"1,44",",82",0,0,"1,44",0,0,0,0
13/04/18,32,664002,STEQ,DA2/5(8/4/02),"3,88",",02",0,0,"3,88",0,0,0,0,
13/04/18,32,503002,STIP,DA1/10,0703,",12",",11",0,0,",12",0,0,0,0
13/04/18,32,666002,STPIL,DA1/10,0703,"2,38","1,1",0,0,"2,38",0,0,0,0
13/04/18,32,666007,STPIL,DA1/17,20614,"1,04",",99",0,0,"1,04",0,0,0,0
13/04/18,32,666005,STPIL,DA1/20,02712,",99",",8",0,0,",99",0,0,0,0
13/04/18,32,666004,STPIL,DA1/25301208,",83",",7",0,0,",83",0,0,0,0,
13/04/18,32,666006,STPIL,DA1/33,01713,",56",",51",0,0,",56",0,0,0,0
13/04/18,32,666009,STPIL,DA1/39,01716,",39",",39",0,0,",39",0,0,0,0
13/04/18,32,666003,STPILDA0807,1/10,"2,16",1,0,0,"2,16",0,0,0,0,
13/04/18,32,666010,STPILDA1/56,300617,",26",",21",",23",",23",",23",",23",",23",289,10,"66,47"
13/04/18,32,666008,STPL,DA1/32,180615,",49",",49",0,0,",49",0,0,0,0
13/04/18,32,656014,STV,DA10/31,160712,"2,99","3,25",0,0,"2,99",0,0,0,0
13/04/18,32,656009,STV02,3/10,010102,"3,7","2,05",0,0,"3,7",0,0,0,0
13/04/18,32,120047,TAIR,DA1/10,010799,",1",",01",0,0,",1",0,0,0,0
13/04/18,32,120049,TAIR,DA1/10,030700,",09",",01",0,0,",09",0,0,0,0
13/04/18,32,120056,TAIR,DA1/11,170709,",04",",05",0,0,",04",0,0,0,0
13/04/18,32,120053,TAIR,DA1/22,310806,",04",",01",0,0,",04",0,0,0,0
13/04/18,32,160026,TJARI,-,DA39,"2,14",",01",0,0,"2,14",0,0,0,0
13/04/18,32,160016,TJARI,-,(DA),"3,34",2,0,0,"3,34",0,0,0,0
13/04/18,32,210181,TL,DA2/43,02022015,",9",",7",0,0,",9",0,0,0,0
13/04/18,32,210174,TL,DA3/83,10022014,",8",",67",0,0,",8",0,0,0,0
13/04/18,32,210095,TLS,DA,1/4,"10,3",8,0,0,"10,3",0,0,0,0
13/04/18,32,210098,TLS,DA,1/5(021202),"6,87",7,0,0,"6,87",0,0,0,0
13/04/18,32,210101,TLS,DA,1/6(181203),"4,99","5,52",0,0,"4,99",0,0,0,0
13/04/18,32,210106,TLS,DA,1/7(061204),"3,6",3,0,0,"3,6",0,0,0,0
13/04/18,32,210115,TLS,DA1/55(010307),",5",",52",0,0,",5",0,0,0,0,
13/04/18,32,120051,TUNISAIR,DA,1/10,",08",",01",0,0,",08",0,0,0,0
13/04/18,32,772003,UMD,DA11/117,40817,",91",",9",0,0,",91",0,0,0,0
13/04/18,32,772002,UMED,D76/509,26716,"1,61",",01",0,0,"1,61",0,0,0,0
13/04/18,32,720013,WIFAK,DA1/2,121015,"3,61",",09",0,0,"3,61",0,0,0,0
13/04/18,51,150085,AMS,"1,03","1,06","1,03","1,02",1,1,"1,03",5958,36,"5974,82",-
13/04/18,51,740001,CARTHAGE,CEMENT,"2,14","2,14",0,0,"2,14",0,0,0,0,
13/04/18,51,764001,CEREALIS,"4,93","4,93",0,0,"4,93",0,0,0,0,,
13/04/18,51,749001,HEXABYTE,"5,45","5,45","5,5","5,6","5,6","5,5","5,6",249,4,"1372,33",
13/04/18,51,770001,OFFICEPLAST,"2,52","2,45","2,52","2,58","2,58","2,52","2,59",1148,14,"2945,49",
13/04/18,51,734001,SERVICOM,"1,98","1,94","1,98","1,95","1,95","1,93","1,98",31037,111,"60150,24",
13/04/18,52,750001,AETECH,",63",",63",0,0,",63",0,0,0,0,,
13/04/18,52,766001,MAGHREB,INTERN,PUB,",94",",94",0,0,",94",0,0,0,0
13/04/18,52,773001,SANIMED,"3,22","3,22","3,22","3,22","3,22","3,22","3,22",343,1,"1104,46",
13/04/18,52,760001,SOTEMAIL,"1,44","1,44",0,0,"1,44",0,0,0,0,,
13/04/18,99,503001,STIP,"1,2","1,2","1,21","1,21","1,21","1,21","1,21",12,1,"14,52",
16/04/18,11,725001,ADWYA,"5,82","5,81","5,82","5,8","5,8","5,71","5,82",2327,20,"13455,52",
16/04/18,11,340005,AMEN,BANK,27,27,"27,1","27,5","27,5","27,1","27,55",13128,80,"360421,94"
16/04/18,11,730001,ARTES,"7,1","7,1","7,1","7,09","7,09","7,06","7,1",1074,6,"7616,69",
16/04/18,11,714001,ASSAD,"9,09","9,09","9,09","8,94","8,94","8,94","9,09",1086,3,"9857,34",
16/04/18,11,360035,ATB,"4,4","4,4","4,4","4,4","4,4","4,36","4,4",2236,5,"9814,4",
16/04/18,11,470010,ATL,"3,4","3,4","3,3","3,4","3,4","3,3","3,4",3054,7,"10182,2",
16/04/18,11,160015,ATTIJARI,BANK,"47,99",48,"47,99","47,68","47,68","47,55","47,99",6829,72,"325911,82"
16/04/18,11,661001,ATTIJARI,LEASING,"18,52","18,52","18,41","18,52","18,52","18,4","18,52",271,7,"5011,26"
16/04/18,11,190060,BH,"21,68","21,7","21,68","21,3","21,3","21,09","21,69",5502,28,"117511,88",
16/04/18,11,180045,BIAT,"146,4","146,4",147,"146,5","146,5","146,45",147,2295,30,"337079,05",
16/04/18,11,310060,BNA,"13,8","13,59","13,8","13,59","13,59","13,59","13,8",46199,99,"628547,85",
16/04/18,11,220005,BT,"10,31","10,35","10,31","10,37","10,37","10,3","10,37",29402,78,"303687,61",
16/04/18,11,759001,CELLCOM,"2,14","2,14","2,08","2,13","2,13","2,08","2,13",1001,3,"2132,08",
16/04/18,11,420085,CIL,17,17,"17,2","17,2","17,2",17,"17,2",152,3,"2584,4",
16/04/18,11,755001,CITY,CARS,"11,31","11,31","11,31","11,31","11,31","11,31","11,31",3238,11,"36621,78"
16/04/18,11,767001,DELICE,HOLDING,"17,95",18,"17,95","17,95","17,95","17,95","17,95",1880,9,33746
16/04/18,11,665001,ELECTROSTAR,"2,33","2,33","2,3","2,3","2,3","2,27","2,3",511,10,"1166,9",
16/04/18,11,741001,ENNAKL,AUTOMOBILES,10,10,10,"10,1","10,1",10,"10,2",7670,17,77637
16/04/18,11,721001,ESSOUKNA,"3,67","3,67","3,67","3,67","3,67","3,67","3,67",259,3,"950,53",
16/04/18,11,757001,EURO-CYCLES,"30,28","30,29","30,28",30,30,"29,38","30,28",4507,66,"135885,66",
16/04/18,11,713001,GIF-FILTER,"1,48","1,48","1,47","1,48","1,48","1,47","1,48",530,6,"780,32",
16/04/18,11,731013,HANNIBAL,LEASE,"7,99","7,99",0,0,"7,99",0,0,0,0,
16/04/18,11,644001,MAGASIN,GENERAL,"41,96","41,96",0,0,"41,96",0,0,0,0,
16/04/18,11,100010,MONOPRIX,12,12,12,"12,24","12,24","11,71","12,28",4266,17,"50574,36",
16/04/18,11,762001,MPBS,"3,24","3,19","3,24","3,3","3,3","3,19","3,33",8042,32,"26504,77",
16/04/18,11,761001,SAH,"14,55","14,55","14,4","14,25","14,25","14,12","14,49",5626,43,"80615,99",
16/04/18,11,110025,SFBT,"23,5","23,5","23,5","23,6","23,6","23,5","23,6",11986,72,"282410,39",
16/04/18,11,659001,SIAME,"2,5","2,5","2,5","2,5","2,5","2,5","2,5",500,2,1250,
16/04/18,11,400005,SIMPAR,38,38,"36,86","36,86","36,86","36,86","36,86",53,3,"1953,58",
16/04/18,11,718001,SITS,"2,3","2,3",0,0,"2,3",0,0,0,0,,
16/04/18,11,678001,SOMOCER,"1,21","1,2","1,21","1,2","1,2","1,19","1,21",1301,7,"1557,76",
16/04/18,11,729001,SOPAT,",67",",67",0,0,",7",0,0,0,0,+,
16/04/18,11,653001,SOTETEL,"2,65","2,65","2,65","2,72","2,72","2,65","2,72",6743,46,"18144,15",
16/04/18,11,763001,SOTIPAPIER,"3,64","3,64","3,54","3,62","3,62","3,54","3,62",1913,9,"6812,76",
16/04/18,11,666001,SOTRAPIL,"14,5","14,5","14,5","14,1","14,1","14,1","14,6",1158,6,"16369,8",
16/04/18,11,658001,SOTUMAG,"2,02","2,02",2,"2,02","2,02","1,99","2,04",16431,31,"32845,92",
16/04/18,11,656001,SOTUVER,"5,6","5,6","5,6","5,49","5,49","5,44","5,63",7703,34,"42983,56",
16/04/18,11,606001,STAR,"88,32","88,31","88,32","93,68","93,68","88,32","93,68",184,14,"16597,62",+
16/04/18,11,260095,STB,"3,99","3,97","3,99","3,94","3,94","3,94","3,99",15033,8,"59381,67",
16/04/18,11,744001,TELNET,HOLDING,"8,92","8,92","8,92","8,73","8,73","8,68","8,92",8118,37,"71570,5"
16/04/18,11,727001,TPR,"3,9","3,89","3,9","3,9","3,9","3,82","3,9",25979,15,"101282,09",
16/04/18,11,738001,TUNIS,RE,"8,19","8,19","8,19","8,2","8,2","8,19","8,2",810,9,"6638,46"
16/04/18,11,120040,TUNISAIR,",51",",51",0,0,",53",0,0,0,0,+,
16/04/18,11,210090,TUNISIE,LEASING,"15,98","15,98","15,6","16,08","16,08","15,6","16,08",6137,18,"98211,1"
16/04/18,11,769001,UADH,"2,1","2,1","2,1","2,04","2,04","2,04","2,1",16147,52,"33011,52",
16/04/18,11,390010,UIB,"26,75","26,75","26,75","26,95","26,95","26,75","27,01",28392,103,"761822,25",
16/04/18,11,772001,UNIMED,"9,6","9,6","9,6","9,61","9,61","9,6","9,61",1050,3,"10080,5",
16/04/18,12,230035,AIR,LIQUDE,TSIE,"80,1","80,1",0,0,"80,1",0,0,0,0
16/04/18,12,380070,ALKIMIA,"37,56","37,56",0,0,"37,56",0,0,0,0,,
16/04/18,12,655001,ASSURANCES,SALIM,"30,88","30,88",0,0,"30,88",0,0,0,0,
16/04/18,12,300045,ASTREE,"35,02","35,02",0,0,"35,02",0,0,0,0,,
16/04/18,12,758001,BEST,LEASE,2,2,2,2,2,2,2,100,1,200
16/04/18,12,130055,BTE,(ADP),"15,9","15,9","15,9","15,7","15,7","15,7","15,9",2001,9,"31755,9"
16/04/18,12,330090,ELBENE,INDUSTRIE,"2,55","2,55","2,44","2,44","2,44","2,44","2,44",250,1,610
16/04/18,12,320075,ICF,34,34,34,34,34,34,34,390,3,13260,
16/04/18,12,672004,MODERN,LEASING,"3,71","3,71",0,0,"3,82",0,0,0,0,+
16/04/18,12,250065,PLAC.,TSIE-SICAF,"42,32","42,32",0,0,"42,32",0,0,0,0,
16/04/18,12,667001,SIPHAT,"4,64","4,64",0,0,"4,64",0,0,0,0,,
16/04/18,12,664001,STEQ,"7,31","7,31",0,0,"7,31",0,0,0,0,,
16/04/18,12,410020,TUNINVEST-SICAR,"6,02","6,02","6,2","6,2","6,2","6,2","6,2",300,1,1860,
16/04/18,12,240050,UBCI,"22,98","22,98",0,0,"22,98",0,0,0,0,,
16/04/18,13,430030,SITEX,"5,61","5,61",0,0,"5,61",0,0,0,0,,
16/04/18,32,340020,AB,DA,1/27,"1,75",",9",0,0,"1,75",0,0,0,0
16/04/18,32,340027,ABDA,1/14,11122007,"2,85",2,0,0,"2,85",0,0,0,0
16/04/18,32,725006,ADWA,DA1/12,311215,",6",",58",0,0,",6",0,0,0,0
16/04/18,32,725005,ADWYA,DA1/5,040814,"1,62","1,2",0,0,"1,62",0,0,0,0
16/04/18,32,725007,ADWYA,DA1/8,071116,",77",",02",0,0,",77",0,0,0,0
16/04/18,32,380071,ALKIM,DA,"7,01",4,0,0,"7,01",0,0,0,0,
16/04/18,32,380072,ALKIM,DA,04,"6,37",5,0,0,"6,37",0,0,0,0
16/04/18,32,230041,ALQ,DA1/10,7/09/04,"25,19",35,0,0,"25,19",0,0,0,0
16/04/18,32,230043,ALQ,DA1/12,070906,"17,28",30,0,0,"17,28",0,0,0,0
16/04/18,32,230039,ALQ,DA1/6,(160902),"53,24",70,0,0,"53,24",0,0,0,0
