SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
07/01/2021,12,TN0002400505,UBCI,20.120,20.050,20.050,20.050,99,2,1984.950
07/01/2021,12,TN0003000452,ASTREE,59.500,59.500,0.000,0.000,0,0,0.000
07/01/2021,12,TN0003800703,ALKIMIA,47.800,47.800,0.000,0.000,0,0,0.000
07/01/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,14.420,14.420,14.420,29,1,418.180
07/01/2021,12,TN0006060016,STAR,122.980,112.000,112.000,112.000,745,9,83440.000
07/01/2021,12,TN0006670012,SIPHAT,3.840,3.830,3.830,3.830,141,2,540.030
07/01/2021,12,TN0007180011,SITS,2.360,2.360,2.360,2.360,13419,16,31668.840
07/01/2021,12,TN0007500010,AETECH,0.610,0.590,0.590,0.600,2034,10,1205.260
07/01/2021,12,TN0007600018,SOTEMAIL,3.540,3.530,3.530,3.530,150,1,529.500
07/01/2021,12,TN0007700016,OFFICEPLAST,2.100,2.080,2.080,2.080,115,1,239.200
07/01/2021,12,TN0007730013,SANIMED,1.910,1.910,0.000,0.000,0,0,0.000
07/01/2021,13,TN0004300307,SITEX,5.960,6.130,0.000,0.000,0,0,0.000
07/01/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0004700647,ATLB0221T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0007190143,UNIFAC0221T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0007310287,HLA0321T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
07/01/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,54.100,0.000,0.000,0,0,0.000
07/01/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.970,0.000,0.000,0,0,0.000
07/01/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.900,0.000,0.000,0,0,0.000
07/01/2021,99,TN0005030010,STIP,0.920,0.920,0.920,0.920,332,2,305.440
08/01/2021,11,TN0001000108,MONOPRIX,6.160,5.980,5.800,5.980,419,9,2493.000
08/01/2021,11,TN0001100254,SFBT,19.010,18.900,18.900,19.000,19268,73,365383.710
08/01/2021,11,TN0001200401,TUNISAIR,0.590,0.590,0.570,0.590,49680,40,28555.320
08/01/2021,11,TN0001500859,AMS,0.900,0.870,0.850,0.880,1413,14,1203.970
08/01/2021,11,TN0001800457,BIAT,94.300,93.000,92.960,93.290,957,24,89011.600
08/01/2021,11,TN0001900604,BH,9.190,8.300,8.300,8.440,787,11,6532.710
08/01/2021,11,TN0002200053,BT,6.800,6.560,6.560,6.600,15391,7,101355.790
08/01/2021,11,TN0002600955,STB,3.350,3.330,3.300,3.340,3147,28,10395.810
08/01/2021,11,TN0003100609,BNA,8.840,8.410,8.400,8.570,2666,22,22521.830
08/01/2021,11,TN0003200755,ICF,70.000,71.700,68.000,71.700,418,25,29351.700
08/01/2021,11,TN0003600350,ATB,2.860,2.900,2.830,2.910,27748,9,78555.460
08/01/2021,11,TN0003900107,UIB,17.140,16.600,16.160,16.630,6960,11,112713.200
08/01/2021,11,TN0004000055,SIMPAR,33.000,33.000,0.000,0.000,0,0,0.000
08/01/2021,11,TN0004200853,CIL,16.140,16.590,16.350,16.590,24321,35,398052.870
08/01/2021,11,TN0004700100,ATL,1.590,1.600,1.600,1.600,50,1,80.000
08/01/2021,11,TN0006530018,SOTETEL,4.880,4.700,4.500,4.700,4601,54,21143.830
08/01/2021,11,TN0006560015,SOTUVER,6.980,6.770,6.770,6.890,3268,32,22226.140
08/01/2021,11,TN0006580013,SOTUMAG,3.180,3.160,3.120,3.160,1021,7,3185.960
08/01/2021,11,TN0006590012,SIAME,4.090,4.010,3.940,4.090,15391,68,61864.400
08/01/2021,11,TN0006650014,ELECTROSTAR,1.190,1.250,1.190,1.250,5419,31,6693.600
08/01/2021,11,TN0006660013,SOTRAPIL,11.800,11.800,11.800,11.800,127,5,1498.600
08/01/2021,11,TN0006780019,SOMOCER,1.000,0.990,0.980,0.990,115122,84,113430.230
08/01/2021,11,TN0007130016,GIF-FILTER,1.370,1.160,1.160,1.200,17379,55,20277.350
08/01/2021,11,TN0007140015,ASSAD,4.440,4.440,4.310,4.460,1545,9,6814.570
08/01/2021,11,TN0007210016,ESSOUKNA,2.860,2.720,0.000,0.000,0,0,0.000
08/01/2021,11,TN0007250012,ADWYA,4.470,4.680,4.380,4.680,68713,204,316581.020
08/01/2021,11,TN0007270010,TPR,4.150,3.900,3.810,3.920,4481,27,17448.540
08/01/2021,11,TN0007290018,SOPAT,1.300,1.270,1.270,1.290,4106,20,5215.570
08/01/2021,11,TN0007300015,ARTES,4.100,4.100,4.080,4.100,2041,15,8342.100
08/01/2021,11,TN0007340011,SERVICOM,2.010,2.050,2.040,2.070,4343,36,8888.960
08/01/2021,11,TN0007570013,EURO-CYCLES,25.600,25.200,25.030,25.200,7823,53,196865.760
08/01/2021,11,TN0007590011,CELLCOM,4.970,4.630,4.630,4.630,14,3,64.820
08/01/2021,11,TN0007610017,SAH,12.300,12.250,12.200,12.250,5846,44,71462.100
08/01/2021,11,TN0007620016,MPBS,3.840,3.500,3.450,3.540,1246,5,4312.840
08/01/2021,11,TN0007630015,SOTIPAPIER,4.600,4.560,4.450,4.570,4615,22,20933.400
08/01/2021,11,TN0007640014,CEREALIS,9.200,9.000,9.000,9.160,44,6,399.720
08/01/2021,11,TN0007690019,UADH,2.770,2.360,2.360,2.500,163944,283,398655.640
08/01/2021,11,TN0007720014,UNIMED,9.750,9.480,9.320,9.480,15484,28,145440.800
08/01/2021,12,TN0002400505,UBCI,20.120,20.050,20.050,20.050,98,1,1964.900
08/01/2021,12,TN0003000452,ASTREE,59.500,59.500,0.000,0.000,0,0,0.000
08/01/2021,12,TN0003800703,ALKIMIA,47.800,47.800,0.000,0.000,0,0,0.000
08/01/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,14.420,0.000,0.000,0,0,0.000
08/01/2021,12,TN0006060016,STAR,122.980,112.000,112.000,112.000,70,4,7840.000
08/01/2021,12,TN0006670012,SIPHAT,3.840,3.830,3.830,3.830,9,1,34.470
08/01/2021,12,TN0007180011,SITS,2.360,2.360,2.360,2.360,32033,40,75597.880
08/01/2021,12,TN0007500010,AETECH,0.610,0.580,0.580,0.580,1289,4,747.620
08/01/2021,12,TN0007600018,SOTEMAIL,3.540,3.530,3.530,3.530,1461,3,5157.330
08/01/2021,12,TN0007700016,OFFICEPLAST,2.100,2.020,2.020,2.080,325,4,671.320
08/01/2021,12,TN0007730013,SANIMED,1.910,1.960,1.960,1.960,20,1,39.200
08/01/2021,13,TN0004300307,SITEX,5.960,6.130,0.000,0.000,0,0,0.000
08/01/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0004700647,ATLB0221T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0007190143,UNIFAC0221T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0007310287,HLA0321T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
08/01/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,54.330,0.000,0.000,0,0,0.000
08/01/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.900,0.000,0.000,0,0,0.000
08/01/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.900,0.000,0.000,0,0,0.000
08/01/2021,99,TN0005030010,STIP,0.920,0.920,0.000,0.000,0,0,0.000
11/01/2021,11,TN0001000108,MONOPRIX,6.160,6.100,6.000,6.140,5158,7,31507.750
11/01/2021,11,TN0001100254,SFBT,19.010,18.900,18.800,18.950,15085,68,284554.250
11/01/2021,11,TN0001200401,TUNISAIR,0.590,0.600,0.580,0.600,23078,22,13521.460
11/01/2021,11,TN0001500859,AMS,0.900,0.860,0.850,0.880,11322,31,9748.840
11/01/2021,11,TN0001800457,BIAT,94.300,92.500,92.500,93.000,1642,26,152005.310
11/01/2021,11,TN0001900604,BH,9.190,8.170,8.100,8.200,13620,34,110722.680
11/01/2021,11,TN0002200053,BT,6.800,6.440,6.440,6.500,9212,44,59648.160
11/01/2021,11,TN0002600955,STB,3.350,3.340,3.260,3.350,3027,24,9950.090
11/01/2021,11,TN0003100609,BNA,8.840,8.370,8.320,8.500,5646,29,47221.260
11/01/2021,11,TN0003200755,ICF,70.000,69.100,69.000,71.500,585,13,40617.880
11/01/2021,11,TN0003600350,ATB,2.860,2.920,2.850,2.920,1300,9,3738.700
11/01/2021,11,TN0003900107,UIB,17.140,16.600,16.200,16.680,12883,23,212641.960
11/01/2021,11,TN0004000055,SIMPAR,33.000,32.010,32.010,32.010,7,2,224.070
11/01/2021,11,TN0004200853,CIL,16.140,16.590,0.000,0.000,0,0,0.000
11/01/2021,11,TN0004700100,ATL,1.590,1.560,1.550,1.590,4476,28,6971.620
11/01/2021,11,TN0006530018,SOTETEL,4.880,4.790,4.640,4.790,13866,49,65173.350
11/01/2021,11,TN0006560015,SOTUVER,6.980,6.770,6.700,6.770,3250,29,21933.980
11/01/2021,11,TN0006580013,SOTUMAG,3.180,3.200,3.120,3.200,22937,44,72701.720
11/01/2021,11,TN0006590012,SIAME,4.090,4.040,3.940,4.050,7079,31,28075.650
11/01/2021,11,TN0006650014,ELECTROSTAR,1.190,1.250,1.250,1.250,3,1,3.750
11/01/2021,11,TN0006660013,SOTRAPIL,11.800,11.700,11.700,11.800,85,5,996.050
11/01/2021,11,TN0006780019,SOMOCER,1.000,0.980,0.980,1.000,61014,85,59854.800
11/01/2021,11,TN0007130016,GIF-FILTER,1.370,1.230,1.130,1.230,30778,57,35959.830
11/01/2021,11,TN0007140015,ASSAD,4.440,4.400,4.330,4.470,175,6,767.420
11/01/2021,11,TN0007210016,ESSOUKNA,2.860,2.720,0.000,0.000,0,0,0.000
11/01/2021,11,TN0007250012,ADWYA,4.470,4.700,4.600,4.710,35385,94,165623.340
11/01/2021,11,TN0007270010,TPR,4.150,3.900,3.810,3.900,1691,18,6558.570
11/01/2021,11,TN0007290018,SOPAT,1.300,1.270,1.260,1.270,1943,9,2449.830
11/01/2021,11,TN0007300015,ARTES,4.100,4.100,4.080,4.190,6328,23,25919.640
11/01/2021,11,TN0007340011,SERVICOM,2.010,2.050,2.000,2.070,12097,50,24594.440
11/01/2021,11,TN0007570013,EURO-CYCLES,25.600,25.100,25.100,25.390,11021,59,277448.760
11/01/2021,11,TN0007590011,CELLCOM,4.970,4.910,4.570,4.910,6920,45,32823.650
11/01/2021,11,TN0007610017,SAH,12.300,12.250,12.150,12.250,18036,62,219829.630
11/01/2021,11,TN0007620016,MPBS,3.840,3.400,3.400,3.450,398,12,1356.050
11/01/2021,11,TN0007630015,SOTIPAPIER,4.600,4.550,4.430,4.600,3870,24,17533.850
11/01/2021,11,TN0007640014,CEREALIS,9.200,9.000,8.730,9.000,51,2,445.500
11/01/2021,11,TN0007690019,UADH,2.770,2.500,2.380,2.500,120397,100,296667.950
11/01/2021,11,TN0007720014,UNIMED,9.750,9.480,9.400,9.480,1294,9,12168.720
11/01/2021,12,TN0002400505,UBCI,20.120,20.100,20.100,20.100,104,2,2090.400
11/01/2021,12,TN0003000452,ASTREE,59.500,59.500,0.000,0.000,0,0,0.000
11/01/2021,12,TN0003800703,ALKIMIA,47.800,47.800,0.000,0.000,0,0,0.000
11/01/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,14.420,0.000,0.000,0,0,0.000
11/01/2021,12,TN0006060016,STAR,122.980,111.990,111.990,111.990,95,6,10639.050
11/01/2021,12,TN0006670012,SIPHAT,3.840,3.830,0.000,0.000,0,0,0.000
11/01/2021,12,TN0007180011,SITS,2.360,2.360,0.000,0.000,0,0,0.000
11/01/2021,12,TN0007500010,AETECH,0.610,0.600,0.000,0.000,0,0,0.000
11/01/2021,12,TN0007600018,SOTEMAIL,3.540,3.530,0.000,0.000,0,0,0.000
11/01/2021,12,TN0007700016,OFFICEPLAST,2.100,2.010,1.990,2.010,218,6,437.020
11/01/2021,12,TN0007730013,SANIMED,1.910,1.960,0.000,0.000,0,0,0.000
11/01/2021,13,TN0004300307,SITEX,5.960,6.130,0.000,0.000,0,0,0.000
11/01/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0004700647,ATLB0221T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0007190143,UNIFAC0221T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0007310287,HLA0321T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
11/01/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,54.570,0.000,0.000,0,0,0.000
11/01/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.900,0.000,0.000,0,0,0.000
11/01/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.910,0.000,0.000,0,0,0.000
11/01/2021,99,TN0005030010,STIP,0.920,0.920,0.000,0.000,0,0,0.000
12/01/2021,11,TN0001000108,MONOPRIX,6.160,5.980,5.980,5.980,629,1,3761.420
12/01/2021,11,TN0001100254,SFBT,19.010,18.980,18.810,18.980,11390,69,215066.860
12/01/2021,11,TN0001200401,TUNISAIR,0.590,0.580,0.580,0.600,34344,36,20136.070
12/01/2021,11,TN0001500859,AMS,0.900,0.900,0.860,0.900,23657,55,20746.150
12/01/2021,11,TN0001800457,BIAT,94.300,92.800,92.400,92.800,626,13,57957.100
12/01/2021,11,TN0001900604,BH,9.190,8.070,8.070,8.410,1539,21,12458.380
12/01/2021,11,TN0002200053,BT,6.800,6.400,6.300,6.500,21018,84,132913.270
12/01/2021,11,TN0002600955,STB,3.350,3.320,3.240,3.330,5543,7,18385.360
12/01/2021,11,TN0003100609,BNA,8.840,8.450,8.450,8.500,1317,2,11129.250
12/01/2021,11,TN0003200755,ICF,70.000,72.990,69.000,73.000,6907,106,493552.590
12/01/2021,11,TN0003600350,ATB,2.860,2.900,2.900,2.900,200,2,580.000
12/01/2021,11,TN0003900107,UIB,17.140,16.900,16.400,16.900,8798,17,146046.250
12/01/2021,11,TN0004000055,SIMPAR,33.000,30.120,30.120,31.050,18,4,546.810
12/01/2021,11,TN0004200853,CIL,16.140,16.590,0.000,0.000,0,0,0.000
12/01/2021,11,TN0004700100,ATL,1.590,1.570,1.550,1.590,761,10,1191.770
12/01/2021,11,TN0006530018,SOTETEL,4.880,4.780,4.700,4.800,2064,34,9735.370
12/01/2021,11,TN0006560015,SOTUVER,6.980,6.890,6.710,6.890,2669,30,18173.030
12/01/2021,11,TN0006580013,SOTUMAG,3.180,3.150,3.150,3.200,508,2,1625.200
12/01/2021,11,TN0006590012,SIAME,4.090,4.000,3.960,4.040,2830,15,11262.130
12/01/2021,11,TN0006650014,ELECTROSTAR,1.190,1.220,0.000,0.000,0,0,0.000
12/01/2021,11,TN0006660013,SOTRAPIL,11.800,11.800,11.800,11.800,2057,8,24272.600
12/01/2021,11,TN0006780019,SOMOCER,1.000,0.990,0.970,0.990,58730,115,57199.160
12/01/2021,11,TN0007130016,GIF-FILTER,1.370,1.280,0.000,0.000,0,0,0.000
12/01/2021,11,TN0007140015,ASSAD,4.440,4.460,4.310,4.500,3111,14,13695.950
12/01/2021,11,TN0007210016,ESSOUKNA,2.860,2.640,2.640,2.640,20,1,52.800
12/01/2021,11,TN0007250012,ADWYA,4.470,4.550,4.550,4.700,17279,32,80530.010
12/01/2021,11,TN0007270010,TPR,4.150,3.900,3.830,3.900,1263,6,4899.770
12/01/2021,11,TN0007290018,SOPAT,1.300,1.270,1.270,1.270,85,5,107.950
12/01/2021,11,TN0007300015,ARTES,4.100,4.100,4.080,4.100,1010,9,4133.050
12/01/2021,11,TN0007340011,SERVICOM,2.010,2.010,1.990,2.070,11565,39,23449.560
12/01/2021,11,TN0007570013,EURO-CYCLES,25.600,25.350,25.200,25.480,3284,26,83326.640
12/01/2021,11,TN0007590011,CELLCOM,4.970,5.090,4.910,5.170,18237,59,90967.870
12/01/2021,11,TN0007610017,SAH,12.300,12.300,12.200,12.360,79493,79,977650.260
12/01/2021,11,TN0007620016,MPBS,3.840,3.400,3.330,3.500,8138,27,27554.850
12/01/2021,11,TN0007630015,SOTIPAPIER,4.600,4.590,4.440,4.590,6082,28,27322.980
12/01/2021,11,TN0007640014,CEREALIS,9.200,9.000,0.000,0.000,0,0,0.000
12/01/2021,11,TN0007690019,UADH,2.770,2.600,2.600,2.650,497176,660,1307739.810
12/01/2021,11,TN0007720014,UNIMED,9.750,9.450,9.320,9.450,1143,6,10695.190
12/01/2021,12,TN0002400505,UBCI,20.120,20.110,20.110,20.110,599,3,12045.890
12/01/2021,12,TN0003000452,ASTREE,59.500,59.500,0.000,0.000,0,0,0.000
12/01/2021,12,TN0003800703,ALKIMIA,47.800,47.800,0.000,0.000,0,0,0.000
12/01/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,13.990,13.990,13.990,300,6,4197.000
12/01/2021,12,TN0006060016,STAR,122.980,111.990,111.990,111.990,345,9,38636.550
12/01/2021,12,TN0006670012,SIPHAT,3.840,3.830,0.000,0.000,0,0,0.000
12/01/2021,12,TN0007180011,SITS,2.360,2.360,0.000,0.000,0,0,0.000
12/01/2021,12,TN0007500010,AETECH,0.610,0.590,0.590,0.590,21,2,12.390
12/01/2021,12,TN0007600018,SOTEMAIL,3.540,3.530,0.000,0.000,0,0,0.000
12/01/2021,12,TN0007700016,OFFICEPLAST,2.100,2.010,0.000,0.000,0,0,0.000
12/01/2021,12,TN0007730013,SANIMED,1.910,1.960,0.000,0.000,0,0,0.000
12/01/2021,13,TN0004300307,SITEX,5.960,6.130,0.000,0.000,0,0,0.000
12/01/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0004700647,ATLB0221T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0007190143,UNIFAC0221T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0007310287,HLA0321T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
12/01/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
